case_lQGhmqNEGs0jv5I	Meron akong failed transaction sa Unionbank using debit card mag 1 month na hindi nila binabalik pera ko lagi nila tinatagged as solved at kino-close yung mga emails ko kahit hindi pa naibabalik yung pera
case_WfMy1cUUFSpqXbQ	Hello, I made a transaction po kasi last March 1 via GCash. I paid for my NBI renewal however mali po NBI branch where I supposed to pick it up. I am located in Bicol but the pick up branch was in Manila. I received a confirmation that the transaction was successful on my gcash account and the fund was successfully deducted on my account. I sent an email multiple times na po sa GCash but they don’t want to refund the money since it’s already been made. until the next day March 2, I received an SMS from NBI stating that they didn’t receive the payment for my online NBI renewal.
case_Of6cIVm96cAYuWt	RCBC Bankardv  reversal from PAL came after card was cancelled. Been 4 months now I kept following up on email re status but no one cares to answer.they cant be reach thru their hotline either.
case_lQ8HtFVuigd5t1p	I have paid my credit card via CIMB Bills payment amounting to P19000 last April 6 and it was due last April 12. Until now the payment is not reflected in my Unionbank credit card. I have no substantial updates from CIMB. I have paid my bill on time but I may incur charges due to the problem from CIMB side. Please help. Thank you.
case_bFfwsT04IutXL67	nag cash in po ako sa gcash ang sabi napadala na daw pero wala ako natanggap
case_IOCnvsW7JxhvVin	Bank Transfer failed but I was still deducted with the same amount. RCBC refuses to refund the amount.
case_T7lfuvdT6tA3baL	hindi ko na receive iyong pera ko from Diskartech(RCBC) to Gcash.
case_lL3KWJh8ntF0AIw	BPI, atm machine was unable to dispense the cash but it was debited from my card. Debit card
case_SzcIQOkWsPVhJXu	Bank of the Philippine Islands still hasn't given me my refunds for several consumer purchases
case_YwWEsohBbmUlhyK	A cash in from Paymaya to Gcash. I haven’t received the 1,200 that was transferred last week
case_D1ZraSNay5CRpiW	With regards to the monthly dues and penalties of my car loan at BDO
case_01MdOxkbUODBrez	Security bank in Molito Alabang. I got an SMS saying my car loan is for repo even though I pay before my due date. They also deduct more than what they should. It's been 2 months and no one helps me via email. I also could not reach them via landline. I went to the nearest branch which is in sta rosa laguna but no one can assist because they're working from home
case_F0bJSTiGIViWkud	Our account was unlawfully/illegally deducted for advance monthly amortization for auto loan. Loan was released on March 16 n start monthly on April 16.
case_L4bJDw86EPM2JKC	I would like to complain about Union Bank Philippines. I have requested for an ATM Card last June 2020 but the card has not been delivered to me until now. Their customer service is so poor.
case_YLVeko1SlNa7ZAJ	I have a unposted fund transfer from my account going to another bank thru DRAGONPAY. UNTIL NOW FUNDS NOT YET TRANSFERRED.
case_fXQESSSxziLvTGT	Security Bank conducted loan unauthorized desuction on my savings account. However I do not have loan associated with my savings account to them.
case_aoHKvelPpBzOqLY	Hi I concern ko lang po Yung city savings bank almost a month na po yung concern namin sa kanila.until now di pa po kami nakaka kuwa ng feedback.kinukulit parin kami ng collection person nila pinababayaran samin yung motorcycle loan namin na last January pa fully paid.ayaw ibigay Yung papers namin kasi may balance pa daw na supposed to be is paid na po.please po paki actionan po na stress na kami wala na nga po kami work because of this pandemic.please po Dami na kami ng rereklamo pero wala sila ginagawang action.
case_GsFFXPyWbbx0Exk	Gcash po . marami po kami sa FB and instagram page mga nangangailangan ng tulong po
case_j4oYMqnKi2a4FfJ	I withdrew funds from my etoro account but it’s been almost a month and it didnt reflect in my bpi account. Their customer service is no help at all
case_F3ow9DW5vnVqmj3	I need assistance in Fixing my PayMaya account.
case_0R9faZdkUIEXPlm	My UnionBank Account got hacked, a total of 56,600 pesos has been transferred without my permission.
case_ez4r1m0ewLqYGKN	We have housing loan with RCBC, we requested rate refuction last Oct 2020, Statement of Account for pay-off last Feb 2021 but no clear answer till now
case_RHO6bh7UYUKmQTV	Request to take-out auto loan in security bank
case_TCZvKZ9ELIdAYey	UNION BANK OF THE PHILIPPINES. I had an unsuccessful online fund transfer 14days ago due to their system error and until now the money has not been credited to the recipient nor reversed. I had 8 cases with them just for this one concern, their customer service is not helping. Please help.
case_HoHjINK3YYP7m9H	Gusto ko ireklamo Union Bank dahil sa phishing scam na naganap noog dec 6, 2020. Ako po ay nawalan ng pera sa personal savings account at hanggang ngayon hindi pa din naibabalik ang pera ko
case_Ap5Yb9N6LakJ6n5	My account has been hacked from unionbank
case_viml7CRvP7lUhE4	May nag email kasi sa akin Galing UNIONBANK OF THE PHILIPPINES whick is yon po yong bank ko, so akala ko po totoong email binukasan ko po not knowing na PHISHING pala yon. Nkuha na po yong pera ko worth 10k from UB TO COIN.PH..
case_im1gNiqD1YpV0Y7	Na scam po ako ng 20k thru online transaction im using bdo online and the scammer using union bank
case_x3Hk5caVDOcs7rh	Unfair and continuous billing of high interests in bank despite having lockdown and a difficult situation. BDO credit branch Eastwood city, IBM plaza branch.
case_vG7jZi6BnTcYV4i	My last payment for my loan with SecurityBank has not been posted since Feb11.2021. I keep on calling them and they keep telling me that they will process my payment but 2 months have past, still nothing is happening
case_DI7gFIsoDhKWweu	gusto po namin ma recover yung over payment ng auto loan namin sa Eastwestbank. Gusto nila i widraw through MC pero nasa Australia kami, walang mag pick up ng MC.
case_ekrtvjY6NaVD2cs	Ako ay nacharge ng late payment fee ng Metrobank credit card kahit nakabayad ako on due date
case_KjP9wkkrw0irVQX	Missing bpi transfer to gcash account.  Amount was deducted from my bpi but was never credited to gcash.
case_dihwgpz3750AhQ6	Deceptive business practice of Citibank Ph
case_7Nn2jjP8Uaa4djC	About my car amortization with Metrobank - Gaisano Surigao Branch
case_pPP270Q5fScfuMm	BPI Card fraud investigation unfair. permitting transaction and not putting it on hold. instead charge it to me because they said it comes from the same device id. I didn't lose any device I own.
case_N5730mdjlYMQT77	Its about the maybank sir&maam demands letter for my car loan and the drastic approach that they did at my 18yr old Daughter as my representative during the time that they visited our house which i was away from my kid and my husband working in United estate and base here.
case_2OaKKF5VJgBROV6	My complain is about undispensed withdrawal from BPI. I reported this issue to them last Monday and until now it hasn’t been resolved.
case_H7Ky4iTBuzVjBmw	Ang time-deposit sa Banco de Oro ng aking magiging asawa ay iwiwithdraw namin, ngunit apat na buwan na ang lumipas, hindi pa din ito naibibigay sa amin. Kami ay nagigipit na ng husto at wala nang maipambayad sa ibang banko at credit cards namin.
case_w9xqmmKnjqv2zzp	I received an Email confirmation of an money transfer. I donr have a BPI account and my email address was used.
case_gCb3Fkv5nCzcA9f	My account is in Security bank Salcedo Makati branch. The Loans department manually debited my account which was supposed to be for another account holder
case_4wJfyle6ZxnY6dY	Secirity  bank unauthorized transaction
case_Q0u4mufglHtK6vc	I am sorry if this letter is too long. I just wanna reach out to you and hoping that BSP can help me with this complaint. It's causing me and my family emotional stress. Please help me.
case_xzhLQ1T8tnvYlvh	disclosing my name,harrassment of SP MADRID and PSBANK CA
case_LF9PsWjk3bPsIAX	Is it authorized to debit an amount from the savings account of deposit without their approval by bank employee? Ty
case_DjczLtz25L47lkv	Payment error caused by GCASH which leads me to paying penalties with ROBOCASH GCASH didn't process payment on time. I also contacted ROBOCASH to waive the penalty but they didn't assist me with it even if I have been communicating with them regarding the error.
case_MvTVQjbyjUWL5bO	Toyota Financial Services told me about your announcement that there is No Payment dues Extension for NCR bubbles plus ECQ/MECQ?
case_FTPC08K9QUbKiXd	I keep sending an email to Chinabank Savings Bank since I have an unsettled personal loan way back 2008 or 2009 to Planters bank due to financial difficulty. I am planning to pay it as soon as possible but I don't have the details. I just found out that they already acquired Planters bank but after sending numerous email. I only received auto replies. I tried also calling their hotline but to no avail. It just keeps on ringing. Hope you can help me endorse my concern to fast track response.
case_rg0M7VNancEMvH5	Need help about the fraudulent Transactions in my HSBC Credit Card. Already informed HSBC but they are holding me liable even if I sent evidence that it was not me who made the transactions.
case_fsf0wjux2doMKoA	unreasonable charging of NSF to my checking account involving the Auto Loans Dept of Bank of Commerce. My checking account is at Bank of Commerce HV Dela Costa Leviste Branch
case_MraG4aNkpT7OXnQ	exactly 1 year ago, my credit card BDO have been used by unauthorized transaction. I reported, given dispute letter, until now no upate
case_ANGxk1H0BCW9uwh	Nawala ang pera ko sa Metrobank West Avenue Branch noong February 24, 2021 dahil sa mga unauthorized transaction mula sa foopanda. Nagfile na ko ng clients dispute at naghintay ng 47 days ayon sa policy ng bangko pero hanggang ngayon hindi pa rin nila binabalik ang pera ko. kailangan pa daw nila 45 days para aksyonan ang issue. wala akong trabaho ngayon at yung lang ang pera na meron ako
case_fgwByV6q3Hqz2ZR	Refund was not provided for a cancelled transaction
case_wlYdTsd0AZPLE9K	malayan bank unnecessary charges
case_cbdTKoZVZERmTkh	My mother-in-law has a BPI account with BPI Angeles and the last transaction she had was 2018. She is in the U.S. now and was supposed to come home in 2020 when pandemic hit. She is 73 years old and cannot travel yet. BPI tagged her account as dormant and their rule was to make her come home to lift the dormant status. This is very unreasonable given the situation we are all in. What should we do?
case_ruRMKJeBLQrq3KD	I wish to report the Bank of the Philippine Islands and its Credit Card subsidiary for non-compliance with the Financial Consumer Protection Framework following a report I filed with its Card Fraud Control Unit on 01 December 2020 regarding an alleged scam where my personal security information was compromised. The subsequent customer service experience was not aligned with my expectations of the appropriate response and handling of the matter I reported.
